PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid
38019897,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
38019897,abstract,Gene,KCNJ2,KCNJ2,3759,ncbi_gene,True
38019897,abstract,Gene,GJB2,GJB2,2706,ncbi_gene,True
38019897,abstract,Gene,IL1A,IL1A,3552,ncbi_gene,True
38019897,abstract,Gene,CSF3,CSF3,1440,ncbi_gene,True
38019897,abstract,Gene,TNFAIP5,PTX3,5806,ncbi_gene,True
38019897,abstract,Gene,TNFAIP6,TNFAIP6,7130,ncbi_gene,True
38019897,abstract,Gene,TNFAIP9,STEAP4,79689,ncbi_gene,True
38019897,abstract,Gene,CXCL3,CXCL3,2921,ncbi_gene,True
38019897,abstract,Gene,CXCL10,CXCL10,3627,ncbi_gene,True
38019897,abstract,Gene,TLR7,TLR7,51284,ncbi_gene,True
38019897,abstract,Gene,TLR4,TLR4,7099,ncbi_gene,True
38019897,abstract,Gene,IL-1,IL1A,3552,ncbi_gene,True
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True
38019897,abstract,Gene,P3H3,P3H3,10536,ncbi_gene,True
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True
38019897,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True
38019897,abstract,Gene,IL-10,IL10,3586,ncbi_gene,True
38086442,title,Disease,renal damage,Kidney Diseases,D007674,ncbi_mesh,True
38086442,title,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
38086442,abstract,Disease,post-diarrheal hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
38086442,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
38086442,abstract,Disease,acute kidney injury,Acute Kidney Injury,D058186,ncbi_mesh,True
38086442,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
38086442,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,abortion,Abortion Habitual,D000026,ncbi_mesh,True
38086442,abstract,Disease,renal damage,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,renal damage,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,abortion,Abortion Habitual,D000026,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Gene,vimentin,Vim,81818,ncbi_gene,True
38086442,abstract,Disease,tubular damage,Adenocarcinoma,D000230,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,kidney injury,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38086442,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
38086442,abstract,Disease,loss,Tooth Loss,D016388,ncbi_mesh,True
38289455,title,Gene,G9a,ehmt2,569250,ncbi_gene,True
38289455,title,Chemical,Nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,title,Species,Zebrafish,7955,7955,ncbi_taxonomy,True
38289455,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True
38289455,abstract,Disease,addictive-like behaviors,Substance-Related Disorders,D019966,ncbi_mesh,True
38289455,abstract,Gene,histone,zgc:113984,573997,ncbi_gene,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True
38289455,abstract,Chemical,BIX-01294,BIX 01294,C518299,ncbi_mesh,True
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True
38289455,abstract,Gene,HDAC-1,hdac1,192302,ncbi_gene,True
38289455,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,BIX,,,,False
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True
38289455,abstract,Chemical,daminozide,daminozide,C014499,ncbi_mesh,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Gene,G9a,ehmt2,569250,ncbi_gene,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
38289455,abstract,Disease,drug addictions,Substance-Related Disorders,D019966,ncbi_mesh,True
38332013,title,Species,human,9606,9606,ncbi_taxonomy,True
38355584,abstract,Disease,Neurodegenerative conditions,Neurodegenerative Diseases,D019636,ncbi_mesh,True
38355584,abstract,Disease,memory loss,Memory Disorders,D008569,ncbi_mesh,True
38355584,abstract,Disease,Alzheimer's disease,Alzheimer Disease,D000544,ncbi_mesh,True
38355584,abstract,Disease,psychiatric conditions,Mental Disorders,D001523,ncbi_mesh,True
38355584,abstract,Disease,post-traumatic stress disorder,Stress Disorders Post-Traumatic,D013313,ncbi_mesh,True
38355584,abstract,Disease,specific phobia,Phobia Specific,C562465,ncbi_mesh,True
38355584,abstract,Disease,substance dependence,Substance-Related Disorders,D019966,ncbi_mesh,True
38355584,abstract,Disease,binge eating disorder,Binge-Eating Disorder,D056912,ncbi_mesh,True
38355584,abstract,Species,human,9606,9606,ncbi_taxonomy,True
38355584,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
38355584,abstract,Disease,addiction disorder,Alcoholism,D000437,ncbi_mesh,True
38355584,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
38788356,title,Chemical,sodium,Sodium,D012964,ncbi_mesh,True
38788356,title,Species,rats,10116,10116,ncbi_taxonomy,True
38788356,abstract,Chemical,salt,Salts,D012492,ncbi_mesh,True
38788356,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38788356,abstract,Chemical,salt,Salts,D012492,ncbi_mesh,True
38788356,abstract,Chemical,HS,,,,False
38788356,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True
38788356,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True
38788356,abstract,Chemical,HS,,,,False
38788356,abstract,Chemical,hydralazine,Hydralazine,D006830,ncbi_mesh,True
38788356,abstract,Chemical,HDZ,Hydralazine,D006830,ncbi_mesh,True
38788356,abstract,Chemical,HS,,,,False
38788356,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38788356,abstract,Chemical,HDZ,Hydralazine,D006830,ncbi_mesh,True
38788356,abstract,Chemical,HS,,,,False
38788356,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38788356,abstract,Chemical,HDZ,Hydralazine,D006830,ncbi_mesh,True
38788356,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True
38788356,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True
38788356,abstract,Chemical,salt,Salts,D012492,ncbi_mesh,True
38788356,abstract,Chemical,HS,,,,False
38950066,title,Species,rat,10116,10116,ncbi_taxonomy,True
38950066,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
38956598,title,Gene,aquaporin-4,AQP4,361,ncbi_gene,True
38956598,title,Gene,CD11c,ITGAX,3687,ncbi_gene,True
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Gene,Rfx4,RFX4,5992,ncbi_gene,True
38956598,abstract,Gene,FoxJ1,FOXJ1,2302,ncbi_gene,True
38956598,abstract,Gene,Spag16,SPAG16,79582,ncbi_gene,True
38956598,abstract,Gene,Hydin,HYDIN,54768,ncbi_gene,True
38956598,abstract,Gene,Cfap43,CFAP43,80217,ncbi_gene,True
38956598,abstract,Gene,Cfap69,CFAP69,79846,ncbi_gene,True
38956598,abstract,Gene,Ccdc170,CCDC170,80129,ncbi_gene,True
38956598,abstract,Gene,Cdhr4,CDHR4,389118,ncbi_gene,True
38956598,abstract,Gene,Spp1,SPP1,6696,ncbi_gene,True
38956598,abstract,Gene,Gpnmb,GPNMB,10457,ncbi_gene,True
38956598,abstract,Gene,Itgax,ITGAX,3687,ncbi_gene,True
38956598,abstract,Gene,Cd68,CD68,968,ncbi_gene,True
38956598,abstract,Gene,Cd11c,ITGAX,3687,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Gene,vimentin,VIM,7431,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Gene,CD11c,ITGAX,3687,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
38956598,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
39074983,abstract,Species,humans,9606,9606,ncbi_taxonomy,True
39327159,title,Gene,TDP-43,TARDBP,23435,ncbi_gene,True
39327159,title,Disease,neurodegenerative proteinopathies,Neurodegenerative Diseases,D019636,ncbi_mesh,True
39327159,abstract,Gene,TAR DNA-binding protein 43,TARDBP,23435,ncbi_gene,True
39327159,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True
39327159,abstract,Disease,TDP-43 proteinopathies,TDP-43 Proteinopathies,D057177,ncbi_mesh,True
39442808,title,Disease,transport,Menkes Kinky Hair Syndrome,D007706,ncbi_mesh,True
39442808,title,Species,human,9606,9606,ncbi_taxonomy,True
39442808,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
39442808,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
39442808,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
39442808,abstract,Disease,kidney damage,Kidney Diseases,D007674,ncbi_mesh,True
39442808,abstract,Chemical,Shiga toxin type 2,,,,False
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Species,human,9606,9606,ncbi_taxonomy,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Disease,transport,Menkes Kinky Hair Syndrome,D007706,ncbi_mesh,True
39442808,abstract,Disease,transport,Menkes Kinky Hair Syndrome,D007706,ncbi_mesh,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Chemical,FITC-Dextran,fluorescein isothiocyanate dextran,C015219,ncbi_mesh,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Chemical,tetraethylammonium chloride,Tetraethylammonium,D019789,ncbi_mesh,True
39442808,abstract,Chemical,TEA,Tetraethylammonium,D019789,ncbi_mesh,True
39442808,abstract,Chemical,Mercury (II) chloride,Mercuric Chloride,D008627,ncbi_mesh,True
39442808,abstract,Chemical,HgCl2,Mercuric Chloride,D008627,ncbi_mesh,True
39442808,abstract,Chemical,TGN-020,2-(nicotinamide)-1 3 4-thiadiazole,C558003,ncbi_mesh,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Chemical,TEA,Tetraethylammonium,D019789,ncbi_mesh,True
39442808,abstract,Chemical,TGN-020,2-(nicotinamide)-1 3 4-thiadiazole,C558003,ncbi_mesh,True
39442808,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
39442808,abstract,Gene,aquaporin-4,AQP4,361,ncbi_gene,True
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Gene,Stx2a,STX2,2054,ncbi_gene,True
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39442808,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
39442808,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39461007,title,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
39461007,title,Species,mouse,10090,10090,ncbi_taxonomy,True
39461007,title,Gene,AQP3,Aqp3,11828,ncbi_gene,True
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True
39461007,abstract,Disease,interface abnormalities,Abnormalities Drug-Induced,D000014,ncbi_mesh,True
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True
39461007,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
39461007,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
39461007,abstract,Chemical,ethanol,Ethanol,D000431,ncbi_mesh,True
39461007,abstract,Chemical,ethanol,Ethanol,D000431,ncbi_mesh,True
39461007,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True
39461007,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
39461007,abstract,Gene,AQP3,Aqp3,11828,ncbi_gene,True
39485629,title,Gene,Osteopontin,SPP1,6696,ncbi_gene,True
39485629,title,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,title,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,Aquaporin-4,AQP4,361,ncbi_gene,True
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,abstract,Gene,Transient Receptor Potential Vanilloid 4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,Osteopontin,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Species,human,9606,9606,ncbi_taxonomy,True
39485629,abstract,CellLine,MIO-M1,0433,0433,cvcl,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39485629,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
39485629,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True
39553573,title,Chemical,fat,Fats,D005223,ncbi_mesh,True
39553573,title,Chemical,carbohydrate,Carbohydrates,D002241,ncbi_mesh,True
39553573,title,Species,mouse,10090,10090,ncbi_taxonomy,True
39553573,title,Species,Escherichia coli,562,562,ncbi_taxonomy,True
39553573,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
39553573,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
39553573,abstract,Disease,deaths,Death,D003643,ncbi_mesh,True
39553573,abstract,Chemical,fat,Fats,D005223,ncbi_mesh,True
39553573,abstract,Chemical,carbohydrate,Carbohydrates,D002241,ncbi_mesh,True
39553573,abstract,Species,Mice,10090,10090,ncbi_taxonomy,True
39553573,abstract,Chemical,fat,Fats,D005223,ncbi_mesh,True
39553573,abstract,Chemical,carbohydrate,Carbohydrates,D002241,ncbi_mesh,True
39553573,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
39553573,abstract,Chemical,fat,Fats,D005223,ncbi_mesh,True
39553573,abstract,Chemical,carbohydrate,Carbohydrates,D002241,ncbi_mesh,True
39553573,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True
39553573,abstract,Disease,neurodegeneration,Neurodegenerative Diseases,D019636,ncbi_mesh,True
39553573,abstract,Disease,motor and sensitivity impairment,Dentin Sensitivity,D003807,ncbi_mesh,True
39553573,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
39553573,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True
32308155,title,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,CellLine,CF-1,A239,A239,cvcl,True
32308155,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,Disease,perinatal malnutrition,Malnutrition,D044342,ncbi_mesh,True
32308155,abstract,Disease,-P,Cleft Palate,D002972,ncbi_mesh,True
32308155,abstract,Disease,malnutrition,Malnutrition,D044342,ncbi_mesh,True
32308155,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32308155,abstract,Disease,protein malnutrition,Malnutrition,D044342,ncbi_mesh,True
32308155,abstract,Disease,perinatal malnutrition,Malnutrition,D044342,ncbi_mesh,True
32308155,abstract,Disease,malnutrition,Malnutrition,D044342,ncbi_mesh,True
32311511,title,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,title,Gene,Npy,Npy,109648,ncbi_gene,True
32311511,title,Disease,obese,Obesity,D009765,ncbi_mesh,True
32311511,title,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Gene,proopiomelanocortin,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Chemical,gamma-aminobutyric acid,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
32311511,abstract,Chemical,GABA,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
32311511,abstract,Chemical,tamoxifen,Tamoxifen,D013629,ncbi_mesh,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Chemical,tamoxifen,Tamoxifen,D013629,ncbi_mesh,True
32311511,abstract,Disease,hyperphagia,Hyperphagia,D006963,ncbi_mesh,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,Neuropeptide Y,Npy,109648,ncbi_gene,True
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Chemical,Tamoxifen,Tamoxifen,D013629,ncbi_mesh,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Disease,hyperphagia,Hyperphagia,D006963,ncbi_mesh,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Chemical,tamoxifen,Tamoxifen,D013629,ncbi_mesh,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,neuropeptide Y,Npy,109648,ncbi_gene,True
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True
32311511,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True
